"tags","article_url","sender","timestamp","instance_id","subject","id","top_sentence_"
"['u.s.' 'diplomatically' 'china' 'taiwan' 'smooth relations' 'relations' 'policy' 'trump affirms' 'chinese president' 'xi jinping' 'nations' 'sino-u.s.' 'phone call' 'white house statement' 'adhere' 'wsj news alert trump affirms' 'donald trump' 'xi jinping u.s.' mr. trump's 'phone' 'chinese state media' 'one' china' policy]","https://www.wsj.com/articles/donald-trump-affirms-commitment-to-one-china-policy-in-call-with-xi-jinping-1486699771","WSJ.com","2017-02-09T23:42:51-05:00","","WSJ NEWS ALERT: Trump Affirms 'One China' Policy in Phone Call With Xi Jinping","589d44e4cd4d74221a000019","Trump Affirms 'One China' Policy in Phone Call With Xi Jinping In a phone call with Chinese President Xi Jinping U.S. President Donald Trump affirmed the One China policy that has long underpinned Sino-U.S. relations according to a White House statement and Chinese state media."
"['u.s.' 'budget' 'services' 'atop' 'senate' 'ga' 'house' 'agency' '52-47' 'r' 'chairman' 'secretary' 'care act' 'health' 'party-line vote' 'department' 'confirms tom price' '»' 'tom price']","https://www.wsj.com/articles/tom-price-confirmed-as-health-and-human-services-chief-tasked-with-dismantling-obamacare-1486711324","WSJ.com","2017-02-10T02:39:07-05:00","","WSJ NEWS ALERT: Senate Confirms Tom Price as Health and Human Services Secretary","589d6e33cd4d74221a000028","Senate Confirms Tom Price as Health and Human Services Secretary The U.S. Senate confirmed House Budget Chairman Tom Price (R. Ga.) as Department of Health and Human Services secretary in a 52-47 party-line vote early Friday morning placing him atop a sprawling agency tasked with dismantling the Affordable Care Act."
"['british consumer-goods company' 'mead johnson nutrition' 'firm' '90' 'debt' 'billion' 'healthy-products arena' 'wsj news alert reckitt benckiser' 'cash' 'share' 'reckitt benckiser' 'buy mead johnson' 'u.s.' 'baby-food maker' '17.9 billion.' 'group' 'u.k.' '16.6' 'including' 'company']","https://www.wsj.com/articles/british-consumer-goods-company-reckitt-benckiser-to-buy-baby-food-maker-mead-johnson-for-16-6-billion-1486710559","WSJ.com","2017-02-10T02:39:58-05:00","","WSJ NEWS ALERT: Reckitt Benckiser to Buy Mead Johnson for $16.6 Billion","589d6e52cd4d74221a000029","Reckitt Benckiser to Buy Mead Johnson for $16.6 Billion British consumer-goods company Reckitt Benckiser Group said it would buy baby-food maker Mead Johnson Nutrition for $16.6 billion in a cash deal that would allow it to push further into the healthy-products arena."
"['2022' 'u.s.' 'donald trump' 'central bank' 'barack obama' '2009' 'man will resign daniel tarullo' 'fed' 'federal reserve' 'regulatory point man' 'charge' 'resign' 'bank oversight' 'banks' 'vacant post' 'regulatory' 'financial sector' 'man will resign' 'wsj news alert daniel tarullo' 'federal reserve vice chairman' 'filled' mr. tarullo's 'mr. tarullo' 'daniel tarullo' 'oversees' 'spring' 'future' 'debate' reserve's 'term' 'matter']","https://www.wsj.com/articles/daniel-tarullo-federal-reserve-regulatory-point-man-to-resign-1486751401","WSJ.com","2017-02-10T13:41:51-05:00","","WSJ NEWS ALERT: Daniel Tarullo Federal Reserve Regulatory Point Man Will Resign","589e0972cd4d74221a000038","Daniel Tarullo Federal Reserve Regulatory Point Man Will Resign Daniel Tarullo the Federal Reserve's regulatory point man since 2009 will resign this spring the central bank said Friday."
"['administration' 'mr. flynn' 'white house' 'rift' 'attention' 'episode' 'vice president' 'donald trump' 'adviser mike flynn' 'russian' mike flynn's position grows tenuous 'message' 'officials' 'furor' wsj news alert mike flynn's position grows tenuous 'own dealings' 'national security' 'contacts' 'mike pence' 'white house colleagues' 'official said']","https://www.wsj.com/articles/democrats-press-for-probe-of-security-advisers-talks-with-russians-1486922486","WSJ.com","2017-02-12T20:51:19-05:00","","WSJ NEWS ALERT: Mike Flynn's Position Grows Tenuous in White House","58a11137cd4d74221a000058","Mike Flynn's Position Grows Tenuous in White House The White House is reviewing whether to retain National Security Adviser Mike Flynn amid a furor over his contacts with Russian officials before President Donald Trump took office an administration official said Sunday."
"[tech giant's shares '133.42' 'trades' 'all-time intraday high' '10-year-anniversary iphone' 'record close' 'inches' 'wsj news alert apple' '133' '2015' 'enthusiasm' 'record close apple' '134.54' 'apple' 'record' 'stock']","http://blogs.wsj.com/moneybeat/2017/02/13/apple-shares-in-record-territory/","WSJ.com","2017-02-13T10:13:40-05:00","","WSJ NEWS ALERT: Apple Stock Trades Above Its Record Close","58a1cd3dcd4d74221a000066","Apple Stock Trades Above Its Record Close Apple stock traded above its all-time closing high on Monday morning reflecting enthusiasm for the coming 10-year-anniversary iPhone."
"['business with' 'consultants' 'ambitious corporate lobbyist' 'roche' 'genentech' 'success' 'federal government' 'renegade evan morris' 'street' 'new ways companies' 'kickback scheme' 'renegade' 'k' 'federal prosecutors' 'fine wines cigars' 'dollars' 'fast cars' 'millions' 'taste' 'employers pharmaceutical giants']","https://www.wsj.com/articles/the-rise-and-fall-of-a-k-street-renegade-1487001918","WSJ.com","2017-02-13T12:53:55-05:00","","WSJ NEWS ALERT: The Rise and Fall of a K Street Renegade","58a1f2b6cd4d74221a000068","Today federal prosecutors suspect he embezzled millions of dollars from his employers pharmaceutical giants Roche and then Genentech in a kickback scheme involving Washington consultants he did business with."
"['await' 'stumble' 'valuable company' 'apple shares' 'all-time closing' '133' 'record' apple's 'investors' '2015' '133.29' 'shares' '10th-anniversary iphone' 'stock' 'momentum' 'wsj news alert apple shares' 'iphone']","https://www.wsj.com/articles/apple-shares-trade-above-closing-high-as-investors-await-next-iphone-1486998945","WSJ.com","2017-02-13T16:17:40-05:00","","WSJ NEWS ALERT: Apple Shares Hit All-Time Closing High as Investors Await Next iPhone","58a2227bcd4d74221a000072","Apple Shares Hit All-Time Closing High as Investors Await Next iPhone Apple's shares reached their highest closing level ever Monday as investors bet that the 10th-anniversary iPhone expected later this year will return the world's most valuable company to renewed momentum after its worst stumble in years."
"['u.s.' 'authoritarian government' 'donald trump' 'presidential campaign' 'sanctions list venezuelan' 'wsj news alert u.s.' 'sanctions list' 'oppression' 'middle eastern terrorists' 'assets' 'drug traffickers' venezuela's 'move' mr. el aissami's 'treasury department' 'venezuelans' 'heighten tensions' 'tareck el aissami' 'puts venezuelan' 'vice president' 'administration']","https://www.wsj.com/articles/u-s-puts-venezuelan-vice-president-tareck-el-aissami-on-sanctions-list-1487024743","WSJ.com","2017-02-13T17:42:21-05:00","","WSJ NEWS ALERT: U.S. Puts Venezuelan Vice President Tareck El Aissami on Sanctions List","58a23658cd4d74221a000074","The move which freezes any of Mr. El Aissami's assets in the U.S. is likely to heighten tensions between Venezuela's increasingly authoritarian government and the administration of President Donald Trump who had promised to defend Venezuelans against oppression during his presidential campaign."
"['senate' 'treasury secretary' '2002' 'u.s.' 'revamp' 'hedge-fund industry' 'goldman sachs' 'financier' 'wsj news alert steven mnuchin confirmed' 'tax code' '17' donald trump's 'steven mnuchin confirmed' 'campaign-finance chair' 'position' 'financial regulation' 'steven mnuchin' mr. trump's 'mr. mnuchin' 'group' 'work']","https://www.wsj.com/articles/steven-mnuchin-confirmed-as-treasury-secretary-1487032573","WSJ.com","2017-02-13T19:45:09-05:00","","WSJ NEWS ALERT: Steven Mnuchin Confirmed as Treasury Secretary","58a2531dcd4d74221a000080","Steven Mnuchin Confirmed as Treasury Secretary The Senate confirmed financier Steven Mnuchin as the next Treasury secretary Monday evening placing him in a leading position to advance President Donald Trump's plans to revamp financial regulation and the U.S. tax code."
"['administration holdover' 'russian ambassador' 'justice department' 'white house' 'warning' 'message' 'administration' 'flynn was' 'matter' 'trump' 'obama' 'apparent contradiction' 'warned' 'russia' 'sanctions' 'advise' 'theory' 'mr. trump.' 'u.s.' 'intercepts' 'discrepancy could' 'denials' 'mr. flynn' 'someday' 'person' 'national security' 'sally yates' 'attorney' adviser mike flynn's 'blackmail']","https://www.wsj.com/articles/donald-trump-evaluates-the-fate-of-adviser-mike-flynn-1487034018","WSJ.com","2017-02-13T22:51:37-05:00","","WSJ NEWS ALERT: Justice Department Warned White House That Flynn Was Vulnerable to Blackmail","58a27edfcd4d74221a00008b","Justice Department Warned White House That Flynn Was Vulnerable to Blackmail The Justice Department warned the Trump administration last month that U.S. intercepts contradicted National Security Adviser Mike Flynn's denials that he had discussed sanctions with a Russian ambassador according to a person familiar with the matter."
"['possible options' 'motors' 'peugeot owner' 'unit' 'french car maker' 'car company' 'european business' 'psa' 'opel' 'group' 'purchase' 'peugeot' 'operations' 'spokeswomen' 'wsj news alert peugeot owner' 'general' 'potential acquisition' 'buy' 'number']","https://www.wsj.com/articles/peugeot-owner-in-talks-to-buy-general-motors-european-operations-1487074596","WSJ.com","2017-02-14T07:31:11-05:00","","WSJ NEWS ALERT: Peugeot Owner in Talks to Buy General Motors' European Operations","58a2f8a0cd4d74221a00009a","Peugeot Owner in Talks to Buy General Motors' European Operations French car maker PSA Group said it was in talks with General Motors over a potential acquisition of its European business Opel."
"[judge's decision 'agreement aetna' 'billion' 'health insurers' 'immediately' 'aetna' 'humana' 'merger agreement' 'companies' 'antitrust decision' 'end' 'merger' 'appealing' 'aetna humana mutually' 'uphill battle' 'wsj news alert aetna humana mutually' '34' 'separately' 'insurers' 'agreement' 'insurance powerhouse leaves' 'antitrust grounds' 'options']","https://www.wsj.com/articles/aetna-humana-mutually-end-merger-agreement-1487074314","WSJ.com","2017-02-14T07:43:25-05:00","","WSJ NEWS ALERT: Aetna Humana Mutually End Merger Agreement","58a2fb71cd4d74221a00009b","Aetna Humana Mutually End Merger Agreement Aetna and Humana won't appeal a judge's decision to block their merger on antitrust grounds avoiding what had been widely seen as an uphill battle to preserve the $34 billion deal."
"[kim jong un's 'years old' 'korean' 'false passport' 'favor' 'kim jong il' 'leader' kim jong un's brother killed 'heir-apparent' 'japan' '2001' '45' 'kim jong nam' 'father' 'matter' 'half-brother' 'person' 'malaysia']","https://www.wsj.com/articles/north-korean-leader-kim-jong-uns-brother-reportedly-killed-in-malaysia-1487072747","WSJ.com","2017-02-14T08:06:08-05:00","","WSJ NEWS ALERT: North Korean Leader Kim Jong Un's Brother Killed in Malaysia","58a300d6cd4d74221a00009c","North Korean Leader Kim Jong Un's Brother Killed in Malaysia North Korean leader Kim Jong Un's older half-brother Kim Jong Nam was killed in Malaysia according to a person familiar with the matter."
"['increase' 'rates' 'possible federal reserve' 'prospect' 'expects' 'fed' 'progress' 'lawmakers' 'chairwoman janet yellen' 'meetings' 'yellen signals' 'wsj news alert yellen signals' 'inflation' 'federal funds' 'analysis' 'ms. yellen' fed's march 'appropriate at' 'meeting' 'benchmark' 'remarks' 'job gains' 'video']","http://www.wsj.com/livecoverage/janet-yellen-congress-february-2017","WSJ.com","2017-02-14T10:06:57-05:00","","WSJ NEWS ALERT: Yellen Signals a Rate Increase Next Month Is Possible","58a31d31cd4d74221a0000a0","If job gains and rising inflation continue to progress as the Fed expects an increase in the benchmark federal funds rate would likely be appropriate at our upcoming meetings Ms. Yellen said in prepared remarks."
"['such health-insurer' '13' '1.85' 'addition' 'cigna' 'wsj news alert cigna' 'anthem' 'suitor' 'billion' 'damages' 'breakup fee' 'lawsuit' '48' 'merger' 'anthem cigna']","https://www.wsj.com/articles/cigna-calls-off-merger-with-anthem-1487104016","WSJ.com","2017-02-14T15:50:57-05:00","","WSJ NEWS ALERT: Cigna Calls Off Merger With Anthem","58a36db3cd4d74221a0000b9","Cigna Calls Off Merger With Anthem Cigna on Tuesday called off its roughly $48 billion merger with Anthem and filed a lawsuit against its suitor the second such health-insurer deal to fall apart today."
"['249.46' 'rally' 'stocks' 'intraday high' 'precrisis' '250.70.' 'halloween' '2007' 'goldman sachs shares' '1.5' 'intraday highs' 'goldman sachs' 'wsj news alert goldman sachs shares' 'culmination' 'all-time closing' 'shares' '247.52' '250']","https://www.wsj.com/articles/global-stocks-slip-ahead-of-yellen-testimony-1487040609","WSJ.com","2017-02-14T16:47:23-05:00","","WSJ NEWS ALERT: Goldman Sachs Shares Hit All-Time Closing High","58a37b0ccd4d74221a0000bc","The shares closed at $249.46 after soaring as much as 1.5% to an intraday high of $250 passing their precrisis closing high of $247.52 and nearing their intraday high of $250.70."
"['investment' 'large position' 'sights' 'gamble trian' 'gillette' 'pampers' 'fund' 'learned' 'procter' 'cincinnati' 'trian builds stake' 'management' 'detergent' 'exact size' 'gamble' 'matter' 'maker' 'wsj news alert trian builds stake' 'consumer-products giant' 'shareholder activist' 'tide' 'razors' 'disclose' 'diapers' 'recent years' 'trian']","https://www.wsj.com/articles/trian-builds-stake-in-procter-gamble-1487107933","WSJ.com","2017-02-14T16:56:12-05:00","","WSJ NEWS ALERT: Trian Builds Stake in Procter & Gamble","58a37d01cd4d74221a0000bd","Trian Builds Stake in Procter & Gamble Trian Fund Management has built a large position in Procter & Gamble the second shareholder activist in recent years to set its sights on the consumer-products giant."
